"col0","col1","col2","col3","input_params","return_value"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:246","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:246","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:252","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:252","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:253","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:253","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:253","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:235","returnSummary","self|sheet|tbl","Tuple"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:263","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:263","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:263","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:263","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:265","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:265","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:266","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:269","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:269","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:269","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","None"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:269","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:261","findHdrRow","self|tbl","row_ctr"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:287","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:287","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:287","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:287","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:292","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:292","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:293","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:293","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:295","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:295","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:297","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:297","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:297","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:297","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:306","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:306","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:306","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:306","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:309","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:309","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:309","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","df"
"ControlFlowNode for tbl","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:309","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:282","convertToPandas","self|tbl","Attribute()"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:41","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:35","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:43","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:35","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:47","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:35","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:40","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:34","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:42","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:34","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for dt_counts_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:46","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:34","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:38","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:37","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:248","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:246","findHeaderInfo","self|tbl","col_frame_"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:37","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:36","process","colNum|sheet|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:199","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:198","findSequenceInfo","self|tbl","seqInfo"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:222","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:220","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:222","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:227","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:229","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:220","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for rw","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:229","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/generateXLMetaData.py:227","findHeaderInfo","self|tbl","Tuple"
"ControlFlowNode for dtVal_","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:40","/datadrive/EXPERIMENTS/SPREADSHEET/CODEQL/basic_generateXLMetaData.py:38","process","colNum|sheet|tbl","Tuple"
